d,eccentricity,overlap,seed,n_samples,n_components,n_seeds_total,algorithm,ARI,NMI,fit_time,mean_loglik,silhouette,davies_bouldin,calinski_harabasz
10,3,0.8,2,500,3,3,KMeans,0.4393087285055585,0.38813910729235834,0.34365415573120117,,0.11249255762603924,2.210328262268161,63.393045464763624
10,10,0.0,0,500,3,3,GMM,1.0,1.0,0.04177713394165039,-13.6553400351585,0.5344622910910455,0.7157663739185424,624.2043206451872
10,10,0.0,0,500,3,3,KMeans,1.0,1.0,0.10335516929626465,,0.5344622910910455,0.7157663739185424,624.2043206451872
10,10,0.0,1,500,3,3,GMM,1.0,1.0,0.0471959114074707,-13.863824635380457,0.5300297394548769,0.7120076819739278,620.4852212019744
10,10,0.0,1,500,3,3,KMeans,1.0,1.0,0.13562226295471191,,0.5300297394548769,0.7120076819739278,620.4852212019744
10,10,0.0,2,500,3,3,GMM,1.0,1.0,0.09585332870483398,-13.878351394240923,0.5292597026075181,0.718118223611964,611.5807247557603
10,10,0.0,2,500,3,3,KMeans,1.0,1.0,0.1862032413482666,,0.5292597026075181,0.718118223611964,611.5807247557603
10,10,0.2,0,500,3,3,GMM,1.0,1.0,0.10361313819885254,-13.65534003385976,0.45438861350306736,0.876412233948269,418.2368896527767
10,10,0.2,0,500,3,3,KMeans,1.0,1.0,0.09767675399780273,,0.45438861350306736,0.876412233948269,418.2368896527767
10,10,0.2,1,500,3,3,GMM,1.0,1.0,0.13305044174194336,-13.86382302778671,0.44966181229025,0.8688885596166203,418.1016677919149
10,10,0.2,1,500,3,3,KMeans,1.0,1.0,0.36729979515075684,,0.44966181229025,0.8688885596166203,418.1016677919149
10,10,0.2,2,500,3,3,GMM,1.0,1.0,0.07536196708679199,-13.878351392987922,0.4494429637659993,0.8752867998191961,412.34686340861987
10,10,0.2,2,500,3,3,KMeans,1.0,1.0,0.1441349983215332,,0.4494429637659993,0.8752867998191961,412.34686340861987
10,10,0.4,0,500,3,3,GMM,1.0,1.0,0.03779482841491699,-13.655299774079309,0.35075494259353307,1.1297921750530107,253.49428132693112
10,10,0.4,0,500,3,3,KMeans,1.0,1.0,0.1461338996887207,,0.35075494259353307,1.1297921750530107,253.49428132693112
10,10,0.4,1,500,3,3,GMM,1.0,1.0,0.05699300765991211,-13.862766412755224,0.34593448387979375,1.1143853144806717,255.5742094240268
10,10,0.4,1,500,3,3,KMeans,0.9640948221561345,0.9415643281075247,0.10446596145629883,,0.34776026677342875,1.1141597852026195,257.54738459140117
10,10,0.4,2,500,3,3,GMM,1.0,1.0,0.07779860496520996,-13.878338270964115,0.34657089380672984,1.1204286682933053,252.31011143061556
10,10,0.4,2,500,3,3,KMeans,0.9819825496488556,0.969030135912155,0.20252513885498047,,0.34680037241162587,1.1177784585625368,252.81489930911627
10,10,0.6,0,500,3,3,GMM,0.9760441182189804,0.9613538260337829,0.19971656799316406,-13.642523921216776,0.2240991459814269,1.5764647964652057,130.82286846650388
10,10,0.6,0,500,3,3,KMeans,0.9003451347297741,0.8637075031179514,0.5450408458709717,,0.22708334907416333,1.5561614629358331,132.87102737095023
10,10,0.6,1,500,3,3,GMM,0.9403810169210743,0.9035939145658691,0.18177318572998047,-13.816854812786403,0.22334134886545132,1.5472632298374196,135.57813486013094
10,10,0.6,1,500,3,3,KMeans,0.8500353543449514,0.8066688567790967,0.5035622119903564,,0.22986632956589928,1.5286722239020234,140.10436370569195
10,10,0.6,2,500,3,3,GMM,0.9819101212102262,0.9690075668882544,0.10860013961791992,-13.86674086110307,0.2199370156451883,1.557634745718188,131.49359400217048
10,10,0.6,2,500,3,3,KMeans,0.8709230394008627,0.8293120003064143,0.16695237159729004,,0.22576694755548654,1.5232297800274341,135.96504327135804
10,10,0.8,0,500,3,3,GMM,0.8102812340717658,0.7407507727398095,0.3335418701171875,-13.53176499451731,0.09119155948793985,2.644659279110057,48.3439262166128
10,10,0.8,0,500,3,3,KMeans,0.47792142127770476,0.4242763614010179,0.7085769176483154,,0.11265277710602886,2.294422018797316,60.15702633214754
10,10,0.8,1,500,3,3,GMM,0.7847461791799012,0.720479527984502,0.13450360298156738,-13.663411204172416,0.10258649821300325,2.444552830886566,56.49309549900355
10,10,0.8,1,500,3,3,KMeans,0.3686234917962268,0.367209674173051,0.4889523983001709,,0.1292966272843918,2.1619825374765127,70.38496391167087
10,10,0.8,2,500,3,3,GMM,0.7951176102892956,0.7301979278461486,0.35468554496765137,-13.72904560848464,0.09659454862515293,2.4384935205942564,53.50199900614506
10,10,0.8,2,500,3,3,KMeans,0.3980011447248913,0.3904411647141305,0.5168349742889404,,0.12138650510102324,2.2124426633859713,68.34734377898744
10,30,0.0,0,500,3,3,GMM,1.0,1.0,0.14104223251342773,-12.282803247977961,0.5374850614675993,0.7128216559188553,620.555306852379
10,30,0.0,0,500,3,3,KMeans,1.0,1.0,0.3719320297241211,,0.5374850614675993,0.7128216559188553,620.555306852379
10,30,0.0,1,500,3,3,GMM,1.0,1.0,0.06244206428527832,-12.491287850133112,0.53704600118468,0.6986014511862902,627.6449053791168
10,30,0.0,1,500,3,3,KMeans,1.0,1.0,0.3183431625366211,,0.53704600118468,0.6986014511862902,627.6449053791168
10,30,0.0,2,500,3,3,GMM,1.0,1.0,0.054017066955566406,-12.505814607058467,0.5333994334856573,0.7150028165024911,608.3760764870535
10,30,0.0,2,500,3,3,KMeans,1.0,1.0,0.09360122680664062,,0.5333994334856573,0.7150028165024911,608.3760764870535
10,30,0.2,0,500,3,3,GMM,1.0,1.0,0.06810665130615234,-12.28280324797762,0.45794518973031967,0.8734134188479189,415.4968989558137
10,30,0.2,0,500,3,3,KMeans,1.0,1.0,0.10156965255737305,,0.45794518973031967,0.8734134188479189,415.4968989558137
10,30,0.2,1,500,3,3,GMM,1.0,1.0,0.0773932933807373,-12.4912877729735,0.45820978640767446,0.8509801127000068,423.57312629276026
10,30,0.2,1,500,3,3,KMeans,1.0,1.0,0.12909770011901855,,0.45820978640767446,0.8509801127000068,423.57312629276026
10,30,0.2,2,500,3,3,GMM,1.0,1.0,0.021173954010009766,-12.505814607058035,0.45460586709004497,0.871859327647464,410.2184589106581
10,30,0.2,2,500,3,3,KMeans,1.0,1.0,0.2171328067779541,,0.45460586709004497,0.871859327647464,410.2184589106581
10,30,0.4,0,500,3,3,GMM,1.0,1.0,0.09480428695678711,-12.282798531858848,0.3549932369453724,1.1271567982101598,251.5555191488175
10,30,0.4,0,500,3,3,KMeans,0.993969818926683,0.9888285217650024,0.2588202953338623,,0.35516247782471627,1.1249504399863712,251.72297605800128
10,30,0.4,1,500,3,3,GMM,1.0,1.0,0.04542708396911621,-12.491228959653187,0.35629642803220596,1.0882996828558786,259.539440823626
10,30,0.4,1,500,3,3,KMeans,0.9761000871161618,0.9654473703197342,0.27347540855407715,,0.35774568696456815,1.0902263369710414,261.4294629941316
10,30,0.4,2,500,3,3,GMM,1.0,1.0,0.16182827949523926,-12.505814579931414,0.3530336047682637,1.116723327922034,251.06524868225142
10,30,0.4,2,500,3,3,KMeans,1.0,1.0,0.2686958312988281,,0.3530336047682637,1.116723327922034,251.06524868225142
10,30,0.6,0,500,3,3,GMM,0.9879760003870905,0.9776681773848361,0.06821084022521973,-12.277333745128871,0.22766990236633539,1.5849977160312818,128.90870668725165
10,30,0.6,0,500,3,3,KMeans,0.8831284256462262,0.8480010113227215,0.17951154708862305,,0.23371640074817143,1.5313262870076072,133.14232697634293
10,30,0.6,1,500,3,3,GMM,0.993969818926683,0.9888285217650024,0.128065824508667,-12.48955212528767,0.22966571597322238,1.508682579530243,135.15120614715858
10,30,0.6,1,500,3,3,KMeans,0.8567205461411519,0.8225371789550056,0.18729877471923828,,0.23847343484922728,1.4775316729502395,142.28496480297022
10,30,0.6,2,500,3,3,GMM,1.0,1.0,0.14421415328979492,-12.505591155421829,0.22752382773735214,1.5521909437268737,130.91644580183444
10,30,0.6,2,500,3,3,KMeans,0.8411600523373272,0.8319554428539219,0.1707155704498291,,0.23430652320291367,1.4951424416495758,137.9844530138898
10,30,0.8,0,500,3,3,GMM,0.9760254605494763,0.9578805598379105,0.1976146697998047,-12.255566934172412,0.0924932898363557,2.6821831559759954,46.44830680725859
10,30,0.8,0,500,3,3,KMeans,0.23292840741506474,0.26432921515284163,1.1090447902679443,,0.1258682323836551,2.131934613852271,69.4731485380473
10,30,0.8,1,500,3,3,GMM,0.9234023948221275,0.8844076960838401,0.14515352249145508,-12.438503092771727,0.09519042828927664,2.4624851437483906,51.04679909146397
10,30,0.8,1,500,3,3,KMeans,0.2567092013791856,0.27984775792905514,0.6616473197937012,,0.13851047972107358,2.063728439855989,76.41342834078358
10,30,0.8,2,500,3,3,GMM,0.946457093128463,0.9132375891960615,0.5455372333526611,-12.475358936409393,0.09587889899074507,2.533348236019466,50.24949083959767
10,30,0.8,2,500,3,3,KMeans,0.1772526229142856,0.20178378926441198,0.48594188690185547,,0.1335519995905257,2.143267336447172,77.59728140281331
50,1,0.0,0,500,3,3,GMM,1.0,1.0,0.10701322555541992,-67.29044734952555,0.22616203382195518,1.6245941666335855,124.74136934646918
50,1,0.0,0,500,3,3,KMeans,1.0,1.0,0.34605836868286133,,0.22616203382195518,1.6245941666335855,124.74136934646918
50,1,0.0,1,500,3,3,GMM,1.0,1.0,0.2558412551879883,-67.5979794205123,0.22848150876654025,1.6330868834944308,126.25648587728531
50,1,0.0,1,500,3,3,KMeans,1.0,1.0,0.18754315376281738,,0.22848150876654025,1.6330868834944308,126.25648587728531
50,1,0.0,2,500,3,3,GMM,1.0,1.0,0.3264763355255127,-67.74849613173716,0.22749472460283549,1.6182427993618813,124.9992845195978
50,1,0.0,2,500,3,3,KMeans,1.0,1.0,0.42564892768859863,,0.22749472460283549,1.6182427993618813,124.9992845195978
50,1,0.2,0,500,3,3,GMM,0.993969818926683,0.9888285217650024,0.31623387336730957,-67.28852989444917,0.1658565913652871,1.9824414733420552,83.9390593834492
50,1,0.2,0,500,3,3,KMeans,0.993969818926683,0.9888285217650024,0.09744763374328613,,0.1658565913652871,1.9824414733420552,83.9390593834492
50,1,0.2,1,500,3,3,GMM,1.0,1.0,0.270308256149292,-67.5979794030932,0.16840098455859825,1.993858856484997,85.36452220328623
50,1,0.2,1,500,3,3,KMeans,1.0,1.0,0.1237642765045166,,0.16840098455859825,1.993858856484997,85.36452220328623
50,1,0.2,2,500,3,3,GMM,1.0,1.0,0.297255277633667,-67.7484960359779,0.16759513675476503,1.9704672723582914,84.42007131859465
50,1,0.2,2,500,3,3,KMeans,1.0,1.0,0.5165884494781494,,0.16759513675476503,1.9704672723582914,84.42007131859465
50,1,0.4,0,500,3,3,GMM,0.9879762948044486,0.9801906510597234,0.32584524154663086,-67.28107512822451,0.10722664918032937,2.536593952544224,51.341889949680464
50,1,0.4,0,500,3,3,KMeans,0.9819825496488556,0.9690301359121553,0.375138521194458,,0.10723877243336553,2.5349880741088167,51.34387570135563
50,1,0.4,1,500,3,3,GMM,0.9760449980392273,0.961352639010944,0.41988229751586914,-67.57845312685834,0.10949669791302116,2.5525296947695324,52.490578297313135
50,1,0.4,1,500,3,3,KMeans,0.9879762948044486,0.9801906510597234,0.19971990585327148,,0.10962695270640914,2.554469680021486,52.566833592915636
50,1,0.4,2,500,3,3,GMM,0.4573114296442061,0.5945350514441812,0.2826542854309082,-60.83062698023626,0.043455433430533215,4.211935148083129,25.625666181025874
50,1,0.4,2,500,3,3,KMeans,0.9700493100551164,0.9467264530553322,0.574437141418457,,0.10935751722764711,2.513940680108362,52.03062569574288
50,1,0.6,0,500,3,3,GMM,0.855830769796788,0.8019705642076197,0.3824615478515625,-67.23317624200233,0.05752557716744904,3.456158339002286,27.593490193126442
50,1,0.6,0,500,3,3,KMeans,0.8559926262208133,0.8050982789082964,0.29406118392944336,,0.05756023056688232,3.4551912601556487,27.613740623341073
50,1,0.6,1,500,3,3,GMM,0.8827968550281463,0.8258598896538908,0.16802978515625,-67.48843678554442,0.05898555498076015,3.4957613509295786,28.350192470854083
50,1,0.6,1,500,3,3,KMeans,0.8773613597466429,0.8233914521371317,0.2962956428527832,,0.05904167653752145,3.49607442533971,28.383292871616693
50,1,0.6,2,500,3,3,GMM,0.8718785901722615,0.8128034951188251,0.5506465435028076,-67.62297354309342,0.05950975613441893,3.4088942849196866,28.28044023272334
50,1,0.6,2,500,3,3,KMeans,0.8772374462253631,0.817817555300095,0.15166735649108887,,0.05962813809996503,3.3961971445424086,28.331184269889338
50,1,0.8,0,500,3,3,GMM,0.3988219177087958,0.3411964958662741,0.5620596408843994,-66.83700363666624,0.025840896915529064,4.9889211700856535,13.345532266995164
50,1,0.8,0,500,3,3,KMeans,0.42546659195010983,0.3649723230934477,0.3227062225341797,,0.027080636698001797,4.908921905123757,13.76487126412522
50,1,0.8,1,500,3,3,GMM,0.3887162866731719,0.3377829189226226,0.22136330604553223,-67.15977646333498,0.02548284213511379,5.178466236148526,13.589704239892438
50,1,0.8,1,500,3,3,KMeans,0.4296966514313928,0.37240735286768445,0.5980019569396973,,0.025903600714668268,4.996664421530303,13.97392300148611
50,1,0.8,2,500,3,3,GMM,0.1431139115976849,0.14660672796344568,0.40184617042541504,-66.95696328537457,0.01811857328623341,5.984888789522021,10.198629330490215
50,1,0.8,2,500,3,3,KMeans,0.429355089947152,0.36860238161925013,0.3297417163848877,,0.027129497000989194,4.871151661815714,13.975125118249244
50,3,0.0,0,500,3,3,GMM,1.0,1.0,0.18850111961364746,-65.99533528064548,0.23014903538470483,1.6205659436353956,126.53082050611533
50,3,0.0,0,500,3,3,KMeans,1.0,1.0,0.4540431499481201,,0.23014903538470483,1.6205659436353956,126.53082050611533
50,3,0.0,1,500,3,3,GMM,1.0,1.0,0.18576288223266602,-66.30286735162976,0.2299591507926936,1.6197616125037992,126.48526474300506
50,3,0.0,1,500,3,3,KMeans,1.0,1.0,0.13480663299560547,,0.2299591507926936,1.6197616125037992,126.48526474300506
50,3,0.0,2,500,3,3,GMM,1.0,1.0,0.1138148307800293,-66.45338406289274,0.22083438395249436,1.6569361070852777,119.80485127565308
50,3,0.0,2,500,3,3,KMeans,1.0,1.0,0.11478209495544434,,0.22083438395249436,1.6569361070852777,119.80485127565308
50,3,0.2,0,500,3,3,GMM,1.0,1.0,0.1853334903717041,-65.99533528062902,0.16990758703392767,1.97592198523967,85.39975151545816
50,3,0.2,0,500,3,3,KMeans,1.0,1.0,0.09382486343383789,,0.16990758703392767,1.97592198523967,85.39975151545816
50,3,0.2,1,500,3,3,GMM,1.0,1.0,0.12026667594909668,-66.30286734804245,0.16991439587510215,1.9734437777930396,85.54931661712118
50,3,0.2,1,500,3,3,KMeans,1.0,1.0,0.21114063262939453,,0.16991439587510215,1.9734437777930396,85.54931661712118
50,3,0.2,2,500,3,3,GMM,0.4513966283137453,0.6510356872536484,0.0719754695892334,-66.79604444865257,0.062142266883800194,4.3143433140146294,37.297408395054624
50,3,0.2,2,500,3,3,KMeans,1.0,1.0,0.1999197006225586,,0.16088619136291923,2.028348143474896,80.15574330079812
50,3,0.4,0,500,3,3,GMM,0.9760449980392273,0.9613526390109443,0.08617591857910156,-66.03862523048666,0.11128499325277008,2.53925249960403,52.6815187837667
50,3,0.4,0,500,3,3,KMeans,0.9760449980392273,0.9613526390109443,0.32420802116394043,,0.11128499325277008,2.53925249960403,52.6815187837667
50,3,0.4,1,500,3,3,GMM,0.9819825496488556,0.969030135912155,0.11005425453186035,-66.31608953731971,0.11124213009460907,2.5206906342276785,52.748807487946415
50,3,0.4,1,500,3,3,KMeans,0.9759712486166047,0.9578632425015704,0.2295980453491211,,0.1112629474448275,2.5211763578427155,52.75565882254394
50,3,0.4,2,500,3,3,GMM,0.4275998128800996,0.5459972986433577,0.11191678047180176,-64.39766120437741,0.04339030306577355,4.207487150698685,25.385977115151423
50,3,0.4,2,500,3,3,KMeans,0.9759525896088971,0.9578583366402236,0.33269572257995605,,0.10306932690072104,2.6145036013969523,48.67817999260097
50,3,0.6,0,500,3,3,GMM,0.9229905009269802,0.8808024113852947,0.20539546012878418,-66.03171467285976,0.0600444171449601,3.4794849230518508,28.32748225213717
50,3,0.6,0,500,3,3,KMeans,0.9171361460275524,0.872215752841151,0.3325979709625244,,0.0601647202231762,3.474862610693041,28.3341571951604
50,3,0.6,1,500,3,3,GMM,0.8825667953420034,0.8237357573208162,0.1800704002380371,-66.29731647868739,0.060602624482930384,3.4621830576494452,28.64577862964251
50,3,0.6,1,500,3,3,KMeans,0.8883173207302126,0.8303015617049218,0.25783395767211914,,0.060681688400065235,3.456276653436472,28.65694458581677
50,3,0.6,2,500,3,3,GMM,0.8322723927316751,0.7624350419856005,0.5981085300445557,-66.46310402247019,0.05415308407805867,3.598858082925535,25.788722707113784
50,3,0.6,2,500,3,3,KMeans,0.8161682106066398,0.7472125246861289,0.7717838287353516,,0.05412956347277365,3.6103151283947645,25.810916940013712
50,3,0.8,0,500,3,3,GMM,0.2975742726379844,0.2688336798473825,0.7246489524841309,-66.18221597787385,0.02432170760736609,5.239966404437692,13.042083005740679
50,3,0.8,0,500,3,3,KMeans,0.40832277623136504,0.3519940038216416,0.5892159938812256,,0.026538466677135435,5.1000602462243085,13.652085999814565
50,3,0.8,1,500,3,3,GMM,0.42553537122968177,0.36347649646812885,0.6551556587219238,-66.38492497791115,0.026891928049532728,5.006569410847102,13.854130924531386
50,3,0.8,1,500,3,3,KMeans,0.4494582944550983,0.3857081947015304,0.2965402603149414,,0.027419792803483497,4.913869329252713,14.167676611592785
50,3,0.8,2,500,3,3,GMM,0.2789171654062092,0.24655708885394548,0.2875850200653076,-66.40390759899512,0.023775454109174483,5.178924365627,12.73149631003871
50,3,0.8,2,500,3,3,KMeans,0.2484566190899166,0.22281465956192775,0.44402289390563965,,0.024649732106763744,5.103388973237844,13.037849516701119
50,10,0.0,0,500,3,3,GMM,1.0,1.0,0.14924240112304688,-61.78574292855598,0.22829903047321506,1.6211092692930134,125.07327284264039
50,10,0.0,0,500,3,3,KMeans,1.0,1.0,0.37772560119628906,,0.22829903047321506,1.6211092692930134,125.07327284264039
50,10,0.0,1,500,3,3,GMM,1.0,1.0,0.04184246063232422,-62.093274999539624,0.23219778381679992,1.6148378996340798,127.0306102666762
50,10,0.0,1,500,3,3,KMeans,1.0,1.0,0.21886086463928223,,0.23219778381679992,1.6148378996340798,127.0306102666762
50,10,0.0,2,500,3,3,GMM,0.4558811862814386,0.652988284499407,0.12490582466125488,-63.93219507493029,0.0886567564806116,3.6267836766343122,53.63328172493601
50,10,0.0,2,500,3,3,KMeans,1.0,1.0,0.13159465789794922,,0.23009618951600813,1.6134788796877546,125.39516113654705
50,10,0.2,0,500,3,3,GMM,1.0,1.0,0.20666813850402832,-61.78574292563832,0.16787735438942797,1.9785906198899756,84.20356628087029
50,10,0.2,0,500,3,3,KMeans,1.0,1.0,0.2428138256072998,,0.16787735438942797,1.9785906198899756,84.20356628087029
50,10,0.2,1,500,3,3,GMM,0.44296921033049724,0.6474722069633494,0.0911870002746582,-63.990015936266985,0.07006468400173406,3.9733484657333,41.2810578915316
50,10,0.2,1,500,3,3,KMeans,0.993969818926683,0.9888285217650022,0.08287215232849121,,0.17234330760394095,1.9669204010211059,86.0634781338765
50,10,0.2,2,500,3,3,GMM,1.0,1.0,0.14358901977539062,-62.243791710798384,0.17032396473650277,1.9624397790917787,84.82517899218276
50,10,0.2,2,500,3,3,KMeans,1.0,1.0,0.08134794235229492,,0.17032396473650277,1.9624397790917787,84.82517899218276
50,10,0.4,0,500,3,3,GMM,0.993969818926683,0.9888285217650024,0.3259918689727783,-61.80539983271912,0.1087616949833475,2.5357817833562524,51.46674123905615
50,10,0.4,0,500,3,3,KMeans,0.993969818926683,0.9888285217650024,0.3501923084259033,,0.1087616949833475,2.5357817833562524,51.46674123905615
50,10,0.4,1,500,3,3,GMM,0.9819458929194648,0.9664965762030162,0.1742231845855713,-62.15596718546172,0.11380706584590856,2.5081617105932366,53.23564745941583
50,10,0.4,1,500,3,3,KMeans,0.96999851231202,0.9542520270163546,0.11671972274780273,,0.11399143450029951,2.5084854084850154,53.31370630461816
50,10,0.4,2,500,3,3,GMM,0.993969818926683,0.9888285217650024,0.12662959098815918,-62.24767212807035,0.11171145225154691,2.4986852259986017,52.25552990222018
50,10,0.4,2,500,3,3,KMeans,0.993969818926683,0.9888285217650024,0.14678120613098145,,0.11171145225154691,2.4986852259986017,52.25552990222018
50,10,0.6,0,500,3,3,GMM,0.8942121166943947,0.8429722597524607,0.5650854110717773,-62.07963098683243,0.05728321941405897,3.4847471181885794,27.371159254772895
50,10,0.6,0,500,3,3,KMeans,0.8433389950569441,0.7839340845400827,0.3726332187652588,,0.05777869729118439,3.459647844577688,27.652402354238713
50,10,0.6,1,500,3,3,GMM,0.9056705598459455,0.8626064739947231,0.46192169189453125,-62.371921089066575,0.0626678065139551,3.4190965520850454,28.85715182127383
50,10,0.6,1,500,3,3,KMeans,0.8485829145220714,0.801297759019483,0.26983022689819336,,0.06339555948186015,3.4062707718185514,29.172047634096085
50,10,0.6,2,500,3,3,GMM,0.8887439515757426,0.8380062410750516,0.22425198554992676,-62.5150332387474,0.060883559068872585,3.399525955192308,28.24761500267549
50,10,0.6,2,500,3,3,KMeans,0.8608621651796959,0.8047340379383502,0.30629563331604004,,0.060901063656210626,3.40030183425463,28.291820150569137
50,10,0.8,0,500,3,3,GMM,0.25228582903242003,0.23119932915847283,0.628124475479126,-64.1289827108193,0.02441713562031345,5.299538732844478,12.929484458584076
50,10,0.8,0,500,3,3,KMeans,0.30975173515910426,0.27166335678568515,0.7161188125610352,,0.026786354608492907,4.839031771203218,14.121372308768246
50,10,0.8,1,500,3,3,GMM,0.4217026789149973,0.3823988955204421,0.5981042385101318,-63.50786876339898,0.028624780418859103,4.924871467073203,14.180840425242668
50,10,0.8,1,500,3,3,KMeans,0.3124462197954221,0.28985281292019216,1.5214343070983887,,0.030771321085742393,4.763049932953713,15.011138096183199
50,10,0.8,2,500,3,3,GMM,0.13630949377835225,0.1688274818296698,0.33859992027282715,-64.9089376623272,0.022622375006168968,5.174543885867457,12.683070816956477
50,10,0.8,2,500,3,3,KMeans,0.24834523064549222,0.22844800058790934,0.5055007934570312,,0.029233476578130184,4.700849078952014,14.9932047071497
50,30,0.0,0,500,3,3,GMM,1.0,1.0,0.07241153717041016,-55.81089943747363,0.2296549248115202,1.6238171475556629,124.56614129404704
50,30,0.0,0,500,3,3,KMeans,1.0,1.0,0.16140270233154297,,0.2296549248115202,1.6238171475556629,124.56614129404704
50,30,0.0,1,500,3,3,GMM,0.4461917034470553,0.6488190242754333,0.30020952224731445,-60.300118180439355,0.09123138453459226,3.5904751602988303,56.05216045884559
50,30,0.0,1,500,3,3,KMeans,1.0,1.0,0.37920498847961426,,0.23680378713593028,1.587161420608548,129.85799226019333
50,30,0.0,2,500,3,3,GMM,1.0,1.0,0.15807199478149414,-56.26894821968769,0.23183080024593714,1.6059467935815304,125.4311440359974
50,30,0.0,2,500,3,3,KMeans,1.0,1.0,0.16913676261901855,,0.23183080024593714,1.6059467935815304,125.4311440359974
50,30,0.2,0,500,3,3,GMM,1.0,1.0,0.15829801559448242,-55.81089943747363,0.1693769696916886,1.9835607081842692,83.85536811247418
50,30,0.2,0,500,3,3,KMeans,1.0,1.0,0.27556610107421875,,0.1693769696916886,1.9835607081842692,83.85536811247418
50,30,0.2,1,500,3,3,GMM,0.44092101977051235,0.6369040285144899,0.12441039085388184,-60.188535750848246,0.07438891060317622,3.5914033122361744,42.500600573040785
50,30,0.2,1,500,3,3,KMeans,0.993969818926683,0.9888285217650024,0.25547099113464355,,0.1770355163818764,1.9268269670463283,88.40729543002698
50,30,0.2,2,500,3,3,GMM,1.0,1.0,0.10510802268981934,-56.26894821968768,0.17212992956080728,1.9520333193956294,84.92193502797619
50,30,0.2,2,500,3,3,KMeans,1.0,1.0,0.15776443481445312,,0.17212992956080728,1.9520333193956294,84.92193502797619
50,30,0.4,0,500,3,3,GMM,1.0,1.0,0.1719977855682373,-55.81089943747363,0.11031949712750964,2.5456375645778557,51.2607262802814
50,30,0.4,0,500,3,3,KMeans,0.9759884371366444,0.9553474323502862,0.6164660453796387,,0.11054368482489824,2.538818098489498,51.35023580690547
50,30,0.4,1,500,3,3,GMM,0.9879762948044486,0.9801906510597234,0.3131861686706543,-56.22537270756594,0.11797572463390978,2.448467966816084,54.939612136689945
50,30,0.4,1,500,3,3,KMeans,0.9584522131201945,0.9414746878667325,0.28009605407714844,,0.1184622806352249,2.452818856526997,55.22100645196281
50,30,0.4,2,500,3,3,GMM,1.0,1.0,0.0647592544555664,-56.26894821968769,0.11344413016192913,2.4859329450491,52.3799180458741
50,30,0.4,2,500,3,3,KMeans,1.0,1.0,0.2917623519897461,,0.11344413016192913,2.4859329450491003,52.3799180458741
50,30,0.6,0,500,3,3,GMM,0.9580140318385788,0.9344504693520091,0.29601430892944336,-56.16595436481228,0.05783579260126923,3.5352937561523885,26.84521986093552
50,30,0.6,0,500,3,3,KMeans,0.760720209191357,0.7050216929059914,0.46617746353149414,,0.059425846818566844,3.4998542184432133,27.659176911907082
50,30,0.6,1,500,3,3,GMM,0.36669979238524936,0.4422103746925283,0.6052548885345459,-61.04280683792646,0.039278769428235306,4.210884906694506,19.22746798002327
50,30,0.6,1,500,3,3,KMeans,0.8086099997708142,0.7889059939661861,0.13527894020080566,,0.06847929285762039,3.293289685930207,31.03404894598684
50,30,0.6,2,500,3,3,GMM,0.993969818926683,0.9888285217650022,0.22369956970214844,-56.31749776190408,0.061087246882625526,3.413261743964501,27.85453774097648
50,30,0.6,2,500,3,3,KMeans,0.8944782251829465,0.8434690715836406,0.2918095588684082,,0.06123720351000053,3.409174937768182,28.196594900031698
50,30,0.8,0,500,3,3,GMM,0.11825867311282015,0.11339250061779677,0.28374481201171875,-62.29545531555634,0.026320652977000265,4.859207124894392,13.72127693553006
50,30,0.8,0,500,3,3,KMeans,0.16392928916907373,0.17665889741492302,0.7250850200653076,,0.03269078185403214,4.5845466009888,16.626646153114518
50,30,0.8,1,500,3,3,GMM,0.8947456580466334,0.8476810046923424,0.7681162357330322,-56.55802744044132,0.025565857523574532,5.107222956064736,12.674385546295897
50,30,0.8,1,500,3,3,KMeans,0.2613064579543861,0.24149680046177588,0.5762510299682617,,0.03352253887878434,4.592323597573046,16.533113480250975
50,30,0.8,2,500,3,3,GMM,0.4445436222792385,0.4161498582784101,1.2938964366912842,-60.128494131953495,0.01969746130077776,5.417391293512538,11.439166332851835
50,30,0.8,2,500,3,3,KMeans,0.19431842360933413,0.17718072186944528,0.6577725410461426,,0.031488363355447475,4.535019365430826,16.36608468025878
